PercentSeason,PercentArea,DRP.mg.per.L
0.1535281,0.1234755,
0.1538038,0.1234755,
0.1540794,0.1232958,
0.1543550,0.1232359,
0.1546307,0.1231761,
0.1549063,0.1231761,
0.1551819,0.1229965,
0.1554576,0.1229366,
0.1557332,0.1229366,
0.1560088,0.1228768,
0.1562845,0.1228170,
0.1565601,0.1227571,
0.1568357,0.1226973,
0.1571114,0.1226375,
0.1573870,0.1225777,
0.1576626,0.1225777,
0.1579383,0.1225179,
0.1582139,0.1224582,
0.1584895,0.1223984,
0.1587652,0.1223386,
0.1590408,0.1221594,
0.1593164,0.1221594,
0.1595921,0.1220997,
0.1598677,0.1220997,
0.1601433,0.1219803,
0.1604190,0.1219803,
0.1606946,0.1219206,
0.1609702,0.1219206,
0.1612459,0.1219206,
0.1615215,0.1219206,
0.1617971,0.1219206,
0.1620728,0.1218609,
0.1623484,0.1218609,
0.1626240,0.1218609,
0.1628997,0.1218609,
0.1631753,0.1217415,
0.1634509,0.1217415,
0.1637266,0.1217415,
0.1640022,0.1216819,
0.1642778,0.1216222,
0.1645535,0.1215626,
0.1648291,0.1215626,
0.1651047,0.1215626,
0.1653804,0.1215029,
0.1656560,0.1215029,
0.1659316,0.1215029,
0.1662073,0.1215029,
0.1664829,0.1215029,
0.1667585,0.1214433,
0.1670342,0.1213837,
0.1673098,0.1213837,
0.1675855,0.1213241,0.343
0.1678611,0.1213241,
0.1681367,0.1212049,
0.1684124,0.1212049,
0.1686880,0.1212049,
0.1689636,0.1211453,
0.1692393,0.1211453,
0.1695149,0.1210857,
0.1697905,0.1209666,
0.1700662,0.1209666,
0.1703418,0.1209071,
0.1706174,0.1208475,
0.1708931,0.1207880,
0.1711687,0.1207880,
0.1714443,0.1207285,
0.1717200,0.1207285,
0.1719956,0.1206690,
0.1722712,0.1206690,
0.1725469,0.1206690,
0.1728225,0.1206095,
0.1730981,0.1205500,
0.1733738,0.1204905,
0.1736494,0.1204905,
0.1739250,0.1204310,
0.1742007,0.1204310,
0.1744763,0.1203121,
0.1747519,0.1203121,
0.1750276,0.1203121,
0.1753032,0.1202526,
0.1755788,0.1202526,
0.1758545,0.1201337,
0.1761301,0.1201337,
0.1764057,0.1200149,
0.1766814,0.1200149,
0.1769570,0.1199555,
0.1772326,0.1199555,
0.1775083,0.1199555,
0.1777839,0.1199555,
0.1780595,0.1198367,
0.1783352,0.1197180,
0.1786108,0.1197180,
0.1788864,0.1196586,
0.1791621,0.1196586,
0.1794377,0.1195992,
0.1797133,0.1195399,
0.1799890,0.1195399,
0.1802646,0.1194212,
0.1805402,0.1194212,
0.1808159,0.1192433,
0.1810915,0.1191840,
0.1813671,0.1191840,
0.1816428,0.1191247,
0.1819184,0.1190654,
0.1821941,0.1190062,
0.1824697,0.1190062,
0.1827453,0.1190062,
0.1830210,0.1188877,
0.1832966,0.1188877,
0.1835722,0.1188284,
0.1838479,0.1187692,
0.1841235,0.1187692,
0.1843991,0.1187692,
0.1846748,0.1187100,
0.1849504,0.1187100,
0.1852260,0.1186507,
0.1855017,0.1185915,
0.1857773,0.1185323,
0.1860529,0.1185323,
0.1863286,0.1184731,
0.1866042,0.1183548,
0.1868798,0.1182956,
0.1871555,0.1178227,
0.1874311,0.1177045,
0.1877067,0.1177045,
0.1879824,0.1176454,
0.1882580,0.1175864,
0.1885336,0.1174683,
0.1888093,0.1174683,
0.1890849,0.1174683,
0.1893605,0.1173502,
0.1896362,0.1171142,
0.1899118,0.1169963,
0.1901874,0.1167605,
0.1904631,0.1165837,
0.1907387,0.1163482,
0.1910143,0.1162893,
0.1912900,0.1162893,
0.1915656,0.1162305,
0.1918412,0.1162305,
0.1921169,0.1159951,0.252
0.1923925,0.1158775,
0.1926681,0.1158775,
0.1929438,0.1158187,
0.1932194,0.1157599,
0.1934950,0.1155836,
0.1937707,0.1153487,
0.1940463,0.1149379,
0.1943219,0.1148206,
0.1945976,0.1147619,
0.1948732,0.1145861,
0.1951488,0.1144103,
0.1954245,0.1142346,
0.1957001,0.1140590,
0.1959757,0.1138834,
0.1962514,0.1138249,
0.1965270,0.1138249,
0.1968027,0.1137080,
0.1970783,0.1136495,
0.1973539,0.1135326,
0.1976296,0.1134157,
0.1979052,0.1132989,
0.1981808,0.1132404,
0.1984565,0.1131236,
0.1987321,0.1131236,
0.1990077,0.1128902,
0.1992834,0.1128318,
0.1995590,0.1128318,
0.1998346,0.1125985,
0.2001103,0.1125402,
0.2003859,0.1125402,
0.2006615,0.1122488,
0.2009372,0.1121323,
0.2012128,0.1119577,
0.2014884,0.1118413,
0.2017641,0.1117831,
0.2020397,0.1117249,0.851
0.2023153,0.1117249,
0.2025910,0.1116085,
0.2028666,0.1114922,0.403
0.2031422,0.1113760,
0.2034179,0.1113179,
0.2036935,0.1112016,
0.2039691,0.1110274,
0.2042448,0.1109113,
0.2045204,0.1109113,
0.2047960,0.1106791,
0.2050717,0.1103891,
0.2053473,0.1103312,
0.2056229,0.1101573,
0.2058986,0.1098677,
0.2061742,0.1097519,
0.2064498,0.1097519,
0.2067255,0.1096941,
0.2070011,0.1095783,
0.2072767,0.1095205,
0.2075524,0.1093470,
0.2078280,0.1093470,
0.2081036,0.1092892,
0.2083793,0.1092314,
0.2086549,0.1091736,
0.2089305,0.1091158,
0.2092062,0.1090580,
0.2094818,0.1090003,
0.2097574,0.1088847,
0.2100331,0.1088270,
0.2103087,0.1086538,
0.2105843,0.1083654,
0.2108600,0.1081348,
0.2111356,0.1080195,
0.2114113,0.1078467,
0.2116869,0.1077315,
0.2119625,0.1077315,
0.2122382,0.1072712,
